Disclaimer
"""GWDB DISCLAIMER:  Except where noted, all of the information provided in the Texas Water Development Board (TWDB) Groundwater Database (https://www.twdb.texas.gov/groundwater/data/gwdbrpt.asp) is believed to be accurate and reliable; however, the TWDB assumes no responsibility for any errors appearing in rules or otherwise. Further, TWDB assumes no responsibility for the use of the information provided. PLEASE NOTE that users of these data are responsible for checking the accuracy, completeness, currency and/or suitability of all information themselves. TWDB makes no guarantees or warranties as to the accuracy, completeness, currency, or suitability of the information provided via the Groundwater Database (GWDB). TWDB specifically disclaims any and all liability for any claims or damages that may result from providing GWDB data or the information it contains. For additional information or answers to questions concerning the TWDB GWDB, contact the Groundwater Data Team at GroundwaterData@twdb.texas.gov."""

StateWellNumber,LatitudeDD,LongitudeDD,County,AquiferCode,Owner,WellTypeCode,DrillingEndDate,WellDepth,CasingId,Diameter,TopDepth,BottomDepth,LandSurfaceElevation,WaterLevelsAvailable,WaterQualityAvailable,Pump,WellUse,Remarks
5857909,30.0094444,-97.8965,Hays,218EDDT,Robin Robinson,W,,850,,,,,838,Yes,Yes,Submersible,Domestic,Tape hangs at 26'.
5857910,30.035,-97.899167,Hays,218EDRDA,Mountain City Oaks Water System,W,11/3/1977,405,10,8,0,247,851,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050062A. 
5857910,30.035,-97.899167,Hays,218EDRDA,Mountain City Oaks Water System,W,11/3/1977,405,101,8,247,405,851,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050062A. 
5857911,30.013056,-97.889445,Hays,218EDRD,Mountain City Ranch  James Kohler,W,1/0/1950,450,10,5,0,300,833,Yes,Yes,Submersible,Domestic,
5857911,30.013056,-97.889445,Hays,218EDRD,Mountain City Ranch  James Kohler,W,1/0/1950,450,11,5,300,420,833,Yes,Yes,Submersible,Domestic,
5857911,30.013056,-97.889445,Hays,218EDRD,Mountain City Ranch  James Kohler,W,1/0/1950,450,10,5,420,450,833,Yes,Yes,Submersible,Domestic,
5857912,30.003334,-97.881667,Hays,218EDRD,County Line WSC ,W,8/27/1984,600,,,,,750,No,No,Submersible,Public Supply,TCEQ Source ID: G1050038A. Owner's #1 well.
5857913,30.033889,-97.891111,Hays,218EBFZA,Hays Consolidated  Schools / Well #2 ,W,6/12/1994,610,10,9,0,320,847,No,Yes,Submersible,Public Supply,Owner's #2 well. Estimated yield 150 GPM in 1994. Cemented from 0 to 320 feet.
5857913,30.033889,-97.891111,Hays,218EBFZA,Hays Consolidated  Schools / Well #2 ,W,6/12/1994,610,101,8,320,610,847,No,Yes,Submersible,Public Supply,Owner's #2 well. Estimated yield 150 GPM in 1994. Cemented from 0 to 320 feet.
5857914,30.003334,-97.881667,Hays,218EBFZA,County Line WSC ,W,3/11/1995,600,10,11,0,315,750,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050038B. Owner's #2 well. Estimated yield 800 GPM in 1995. Cemented from 0 to 315 feet.
5857914,30.003334,-97.881667,Hays,218EBFZA,County Line WSC ,W,3/11/1995,600,101,10,315,600,750,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050038B. Owner's #2 well. Estimated yield 800 GPM in 1995. Cemented from 0 to 315 feet.
5857915,30.019722,-97.901112,Hays,218EBFZA,Quail Meadows ,W,4/10/1996,408,10,9,0,265,845,Yes,No,Submersible,Public Supply,TCEQ Source ID: G1050077C. Cemented from 0 to 240 feet. Pump set at 315 feet.
5857915,30.019722,-97.901112,Hays,218EBFZA,Quail Meadows ,W,4/10/1996,408,11,9,265,323,845,Yes,No,Submersible,Public Supply,TCEQ Source ID: G1050077C. Cemented from 0 to 240 feet. Pump set at 315 feet.
5857915,30.019722,-97.901112,Hays,218EBFZA,Quail Meadows ,W,4/10/1996,408,101,8,323,408,845,Yes,No,Submersible,Public Supply,TCEQ Source ID: G1050077C. Cemented from 0 to 240 feet. Pump set at 315 feet.
5857916,30.029167,-97.879167,Hays,218EBFZA,City of Kyle Kholer's Crossing ,W,8/11/1997,740,10,13,0,345,800,Yes,Yes,Turbine,Public Supply,Well 10 in BSEACD Report 2010-0701. Reported yield 850 GPM with 147 feet drawdown after 24 hours in 19- 97. Specific capacity 6.3 GPM/ft. Reported yield 920 GPM with 99 feet drawdown after 57 hours in 2008. Specific capacity 9.3 GPM/ft. Data and results from two aquifer tests in TWDB files.
5857916,30.029167,-97.879167,Hays,218EBFZA,City of Kyle Kholer's Crossing ,W,8/11/1997,740,101,12,345,740,800,Yes,Yes,Turbine,Public Supply,Well 10 in BSEACD Report 2010-0701. Reported yield 850 GPM with 147 feet drawdown after 24 hours in 19- 97. Specific capacity 6.3 GPM/ft. Reported yield 920 GPM with 99 feet drawdown after 57 hours in 2008. Specific capacity 9.3 GPM/ft. Data and results from two aquifer tests in TWDB files.
5857917,30.02,-97.898611,Hays,218EDRD,Aquasource 2-Sunflower Drive well,W,5/8/1984,387,,,,,840,Yes,Yes,Submersible,Public Supply,Well tested 280 GPM 5/8/1984.
5858101,30.083611,-97.8425,Hays,218EBFZA,Neil Franklin ,W,0/0/1907,244,10,5,0,230,707,Yes,Yes,None,Unused,Historical observation well.
5858101,30.083611,-97.8425,Hays,218EBFZA,Neil Franklin ,W,0/0/1907,244,101,,230,243,707,Yes,Yes,None,Unused,Historical observation well.
5858102,30.106667,-97.854445,Hays,218EDRDA,Cimarron Park Water Co Well #2 ,W,0/0/1957,400,10,10,0,300,748,Yes,Yes,Turbine,Public Supply,TCEQ Source ID: G1050059B. Site 41 in BSEACD Report 2010-0701. Reported yield 596 GPM with 33 feet drawdown after 9 hours in 1996. Specific capacity 18.8 GPM/ft. Aquifer test data and results in TWDB files.
5858102,30.106667,-97.854445,Hays,218EDRDA,Cimarron Park Water Co Well #2 ,W,0/0/1957,400,101,10,300,400,748,Yes,Yes,Turbine,Public Supply,TCEQ Source ID: G1050059B. Site 41 in BSEACD Report 2010-0701. Reported yield 596 GPM with 33 feet drawdown after 9 hours in 1996. Specific capacity 18.8 GPM/ft. Aquifer test data and results in TWDB files.
5858103,30.100278,-97.841945,Hays,218EDRDA,Robert Guinn,W,0/0/1957,440,,,,,712,No,No,Turbine,Irrigation,
5858104,30.104445,-97.848889,Hays,218EBFZA,Henry Armbruster,W,12/0/1937,248,,,,,730,Yes,No,None,Unused,Historical observation well. Owner does not want well measured.
5858105,30.111389,-97.855834,Hays,218EBFZA,Joe Lawke ,W,1/6/1978,480,,,,,750,Yes,Yes,None,Unused,
5858106,30.084167,-97.841111,Hays,218EBFZA,City of Buda Well #2.,W,6/23/1977,380,10,10,0,195,712,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050012B. Site 30 in BSEACD Report 2010-0701. Reported yield 315 GPM with 170 feet drawdown after 48 hours in 20- 01. Specific capacity 1.85 GPM/ft. Aquifer test data and results in TWDB files.
5858106,30.084167,-97.841111,Hays,218EBFZA,City of Buda Well #2.,W,6/23/1977,380,101,,195,380,712,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050012B. Site 30 in BSEACD Report 2010-0701. Reported yield 315 GPM with 170 feet drawdown after 48 hours in 20- 01. Specific capacity 1.85 GPM/ft. Aquifer test data and results in TWDB files.
5858107,30.110834,-97.866112,Hays,218EDRDA,Leisurewoods Water Co.,W,8/8/1970,400,10,8,0,200,791,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050043A. 
5858107,30.110834,-97.866112,Hays,218EDRDA,Leisurewoods Water Co.,W,8/8/1970,400,101,10,200,400,791,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050043A. 
5858108,30.105556,-97.862223,Hays,218EDRDA,Leisurewood Water Co. ,W,5/17/1971,548,11,10,0,217,758,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050043F. Site 39 in BSEACD Report 2010-0701. Reported yield 450 GPM with 0.4 feet drawdown after 4 hours in 19- 92. Aquifer test results in TWDB files.
5858108,30.105556,-97.862223,Hays,218EDRDA,Leisurewood Water Co. ,W,5/17/1971,548,101,8,217,548,758,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050043F. Site 39 in BSEACD Report 2010-0701. Reported yield 450 GPM with 0.4 feet drawdown after 4 hours in 19- 92. Aquifer test results in TWDB files.
5858109,30.099722,-97.873333,Hays,218EDRDA,Jack Giberson ,W,1/3/1971,270,10,7,0,215,755,No,No,Submersible,Domestic,
5858110,30.085834,-97.855001,Hays,218EDRDA,Julius Eddleman ,W,4/14/1976,280,10,4,0,200,745,No,No,Submersible,Domestic,
5858111,30.1233333,-97.8725,Hays,218EDRDA,Estate Utilities Water Supply Corp.,W,,303,11,7,0,,729,Yes,Yes,Submersible,Public Supply,USGS Site Number: 300723097522001. TCEQ Source ID: G1050004A. 
5858113,30.114167,-97.855834,Hays,218EDRDA,Ken Edwards ,W,8/4/1984,505,10,5,0,440,750,No,No,Submersible,Domestic,
5858113,30.114167,-97.855834,Hays,218EDRDA,Ken Edwards ,W,8/4/1984,505,11,5,440,500,750,No,No,Submersible,Domestic,
5858114,30.116112,-97.863056,Hays,218EDRDA,Cimarron Park #1,W,1/1/1979,490,10,9,0,192,815,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050059A. 
5858114,30.116112,-97.863056,Hays,218EDRDA,Cimarron Park #1,W,1/1/1979,490,11,7,180,490,815,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050059A. 
5858115,30.124444,-97.873611,Hays,218EDRDA,Estate Utilities Water Supply Corp.,W,10/23/1979,325,10,11,0,100,740,Yes,No,Submersible,Public Supply,TCEQ Source ID: G1050004B. 
5858115,30.124444,-97.873611,Hays,218EDRDA,Estate Utilities Water Supply Corp.,W,10/23/1979,325,101,10,100,325,740,Yes,No,Submersible,Public Supply,TCEQ Source ID: G1050004B. 
5858116,30.093611,-97.839445,Hays,218EDRDA,Robert R. Guinn ,W,,440,10,10,0,400,675,No,No,Submersible,Unused,
5858117,30.093611,-97.843889,Hays,218EDRDA,Twin Oaks Ranch Church Camp,W,12/7/1970,195,10,7,0,104,708,No,Yes,Submersible,Public Supply,
5858117,30.093611,-97.843889,Hays,218EDRDA,Twin Oaks Ranch Church Camp,W,12/7/1970,195,101,8,104,195,708,No,Yes,Submersible,Public Supply,
5858118,30.113612,-97.865001,Hays,218EDRDA,Leisurewoods Water Co. Well #2 ,W,10/16/1978,440,10,9,0,202,805,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050043B. 
5858118,30.113612,-97.865001,Hays,218EDRDA,Leisurewoods Water Co. Well #2 ,W,10/16/1978,440,101,,202,440,805,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050043B. 
5858119,30.115834,-97.868333,Hays,218EDRDA,Leisurewoods Water Co.,W,2/3/1983,440,10,8,0,334,763,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050043C. 
5858119,30.115834,-97.868333,Hays,218EDRDA,Leisurewoods Water Co.,W,2/3/1983,440,101,8,335,440,763,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050043C. 
5858120,30.115834,-97.861389,Hays,218EDRDA,Leisurewoods Water Co.,W,2/21/1983,406,10,9,0,262,775,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050043D. 
5858120,30.115834,-97.861389,Hays,218EDRDA,Leisurewoods Water Co.,W,2/21/1983,406,101,8,262,406,775,No,Yes,Submersible,Public Supply,TCEQ Source ID: G1050043D. 
5858121,30.1055556,-97.8622222,Hays,218EDRDA,Leisurewoods Water Co. Well #5 / Aquasource,W,10/2/1978,410,10,11,0,224,758,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050043E. Observation well for pump test of 58-58-108.
5858121,30.1055556,-97.8622222,Hays,218EDRDA,Leisurewoods Water Co. Well #5 / Aquasource,W,10/2/1978,410,101,10,224,410,758,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050043E. Observation well for pump test of 58-58-108.
5858122,30.093334,-97.843611,Hays,218EDRDA,Twin Oaks Ranch Church Camp,W,,450,10,8,0,,713,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050074A. MP= +0.90 feet
5858123,30.109445,-97.841945,Hays,218EDRDA,Elizabeth B. Porter ,W,2/8/1985,510,10,9,0,230,711,Yes,Yes,Submersible,Unused,BS/EACD Continuous WL observation well Site 42 in BSEACD Report 2010-0701. Reported yield 400 GPM with 48.6 feet drawdown after 24 hours in 19- 85. Specific capacity 8.2 GPM/ft. Aquifer test results in TWDB files.
5858123,30.109445,-97.841945,Hays,218EDRDA,Elizabeth B. Porter ,W,2/8/1985,510,101,8,230,510,711,Yes,Yes,Submersible,Unused,BS/EACD Continuous WL observation well Site 42 in BSEACD Report 2010-0701. Reported yield 400 GPM with 48.6 feet drawdown after 24 hours in 19- 85. Specific capacity 8.2 GPM/ft. Aquifer test results in TWDB files.
5858124,30.1175,-97.841111,Hays,218EDRDA,Elizabeth B. Porter ,W,2/20/1985,510,10,9,0,200,720,Yes,No,Submersible,Unused,Site 48 in BSEACD Report 2010-0701. Reported yield 350 GPM with 23.7 feet drawdown after 24 hours in 19- 85. Specific capacity 14.6 GPM/ft.
5858124,30.1175,-97.841111,Hays,218EDRDA,Elizabeth B. Porter ,W,2/20/1985,510,101,8,200,510,720,Yes,No,Submersible,Unused,Site 48 in BSEACD Report 2010-0701. Reported yield 350 GPM with 23.7 feet drawdown after 24 hours in 19- 85. Specific capacity 14.6 GPM/ft.
5858125,30.083889,-97.874167,Hays,218EDRDA,E. Y. Sosebee ,W,,240,,,,,765,No,Yes,Submersible,Public Supply,
5858126,30.103889,-97.870555,Hays,218EDRDA,Onion Creek Kennels ,W,,,10,5,,,775,No,No,Submersible,Commercial,
5858127,30.1175,-97.873611,Hays,218EDRDA,Hays Hill Baptist  Church,W,5/8/1990,430,10,7,0,430,800,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050114A. Cemented from 0 to 130 feet. MP= +1.80 feet Aquifer test results in TWDB files.
5858128,30.0875,-97.853889,Hays,218EDRDA,Ben Wright,W,1/1/1975,220,,,,,749,No,Yes,,Domestic,
5858130,30.091111,-97.849167,Hays,218EBFZA,Brasswell,W,,280,,,,,735,No,No,,Domestic,
5858131,30.093334,-97.844722,Hays,218EBFZA,Keith Marks,W,7/11/1998,350,10,5,0,250,716,No,No,Submersible,Domestic,Neoprene & grout packers at 20 ft and 210 ft.
5858131,30.093334,-97.844722,Hays,218EBFZA,Keith Marks,W,7/11/1998,350,11,5,250,350,716,No,No,Submersible,Domestic,Neoprene & grout packers at 20 ft and 210 ft.
5858132,30.089167,-97.852501,Hays,218EBFZA,Ms. Stone,W,1/18/1990,400,,,,,748,No,No,,Domestic,
5858133,30.102778,-97.865001,Hays,218EDRDA,Richard & Karla  Sansbury,W,5/1/1974,280,10,5,0,180,762,Yes,Yes,Submersible,Domestic,
5858134,30.087778,-97.8475,Hays,218EBFZA,DDC Creekside Villas,W,9/6/2005,355,10,5,0,255,682,Yes,No,Submersible,Domestic,"Well Report Tracking Number: 91223. Owner Well Number: 58581JT. Burlap packers at 100 & 160 ft. Reconditioned in 2010, see TDLR tracking #229779."
5858134,30.087778,-97.8475,Hays,218EBFZA,DDC Creekside Villas,W,9/6/2005,355,11,5,255,355,682,Yes,No,Submersible,Domestic,"Well Report Tracking Number: 91223. Owner Well Number: 58581JT. Burlap packers at 100 & 160 ft. Reconditioned in 2010, see TDLR tracking #229779."
5858135,30.115278,-97.873055,Hays,218EBFZA,Isaias Galan,W,5/6/2015,430,10,5,0,380,763,Yes,Yes,Submersible,Domestic,Well Report Tracking Number: 396454. Est. 8 GPM no other info.
5858135,30.115278,-97.873055,Hays,218EBFZA,Isaias Galan,W,5/6/2015,430,101,9,380,430,763,Yes,Yes,Submersible,Domestic,Well Report Tracking Number: 396454. Est. 8 GPM no other info.
5858136,30.106945,-97.872778,Hays,218EBFZA,Clark Johnson ,W,4/1/2015,450,10,5,-3,450,818,Yes,Yes,Submersible,Domestic,Well Report Tracking Number: 394765. Completion and depth interval is unknown. Est. 40+ GPM no other info.
5858137,30.1030556,-97.8727778,Hays,218EBFZA,Phillip Shultz,W,10/9/2014,440,10,5,-2,360,768,Yes,Yes,Submersible,Domestic,Well Report Tracking Number: 380864. Slotted PVC 360-420 and open ended 420-440 feet. Est. 20+ GPM no other info.
5858137,30.1030556,-97.8727778,Hays,218EBFZA,Phillip Shultz,W,10/9/2014,440,11,5,360,420,768,Yes,Yes,Submersible,Domestic,Well Report Tracking Number: 380864. Slotted PVC 360-420 and open ended 420-440 feet. Est. 20+ GPM no other info.
5858137,30.1030556,-97.8727778,Hays,218EBFZA,Phillip Shultz,W,10/9/2014,440,101,9,420,440,768,Yes,Yes,Submersible,Domestic,Well Report Tracking Number: 380864. Slotted PVC 360-420 and open ended 420-440 feet. Est. 20+ GPM no other info.
5858138,30.102501,-97.87,Hays,218EBFZA,Joel Villafranta,W,10/9/2014,440,10,5,-2,360,782,Yes,Yes,Submersible,Domestic,"Well Report Tracking Number: 380847. Slotted 4.5"" PVC 360 - 420 ft. 8.75"" open hole 420 - 440 ft. Jetted yield 20+ GPM no other data."
5858138,30.102501,-97.87,Hays,218EBFZA,Joel Villafranta,W,10/9/2014,440,11,5,360,420,782,Yes,Yes,Submersible,Domestic,"Well Report Tracking Number: 380847. Slotted 4.5"" PVC 360 - 420 ft. 8.75"" open hole 420 - 440 ft. Jetted yield 20+ GPM no other data."
5858138,30.102501,-97.87,Hays,218EBFZA,Joel Villafranta,W,10/9/2014,440,101,9,420,440,782,Yes,Yes,Submersible,Domestic,"Well Report Tracking Number: 380847. Slotted 4.5"" PVC 360 - 420 ft. 8.75"" open hole 420 - 440 ft. Jetted yield 20+ GPM no other data."
5858139,30.1240694,-97.8629861,Hays,211BUDA,Little Hunt Spring,S,,,,,,,760,No,Yes,,,
5858140,30.1144444,-97.8741667,Hays,218EBFZA,Eric Hoffman,W,8/25/2015,480,10,4.5,-2,420,767,Yes,No,Submersible,Domestic,Well Report Tracking Number: 404347. 
5858140,30.1144444,-97.8741667,Hays,218EBFZA,Eric Hoffman,W,8/25/2015,480,12,4.5,420,480,767,Yes,No,Submersible,Domestic,Well Report Tracking Number: 404347. 
5858206,30.102223,-97.8275,Hays,218EBFZA,Travis Materials,W,8/21/1971,415,10,12,0,190,680,No,Yes,Turbine,Industrial,
5858210,30.090556,-97.8225,Hays,218EBFZA,Bradley Jones ,W,12/0/1979,855,,,,,690,Yes,Yes,None,Unused,
5858211,30.086667,-97.830555,Hays,218EBFZA,Don Rylander,W,11/0/1979,462,,,,,710,Yes,No,None,Unused,
5858212,30.087778,-97.817222,Hays,218EBFZA,Tim Dorsett ,W,6/12/1985,800,10,8,0,75,700,Yes,Yes,Submersible,Industrial,Casing cemented from 75 ft. to land surface.  Est. yield 100 GPM.
5858212,30.087778,-97.817222,Hays,218EBFZA,Tim Dorsett ,W,6/12/1985,800,101,,75,800,700,Yes,Yes,Submersible,Industrial,Casing cemented from 75 ft. to land surface.  Est. yield 100 GPM.
5858217,30.095278,-97.815834,Hays,218EDRDA,AAA Petroleum  Buda Auto Mart,W,6/24/1982,600,10,5,0,540,688,Yes,Yes,Submersible,Industrial,
5858217,30.095278,-97.815834,Hays,218EDRDA,AAA Petroleum  Buda Auto Mart,W,6/24/1982,600,11,5,540,600,688,Yes,Yes,Submersible,Industrial,
5858218,30.095,-97.815834,Hays,218EDRDA,AAA Petroleum ,W,2/6/1989,560,10,5,0,560,688,Yes,Yes,Submersible,Industrial,TCEQ Source ID: G1050102A. 
5858219,30.091945,-97.817778,Hays,218EDRDA,Pool & Rogers  Materials ,W,4/7/1980,550,10,7,479,550,684,Yes,Yes,Submersible,Industrial,MP= +0.93 feet
5858219,30.091945,-97.817778,Hays,218EDRDA,Pool & Rogers  Materials ,W,4/7/1980,550,101,7,479,550,684,Yes,Yes,Submersible,Industrial,MP= +0.93 feet
5858220,30.093334,-97.814445,Hays,218EDRDA,Hunter Industries ,W,10/9/1989,700,10,9,0,460,693,Yes,Yes,Submersible,Industrial,Site 35 in BSEACD Report 2010-0701. Reported yield 200 GPM with 227 feet drawdown after 7 hours in 19- 89. Specific capacity 0.88 GPM/ft. Aquifer test data and results in TWDB files. Values vary.
5858220,30.093334,-97.814445,Hays,218EDRDA,Hunter Industries ,W,10/9/1989,700,101,8,460,700,693,Yes,Yes,Submersible,Industrial,Site 35 in BSEACD Report 2010-0701. Reported yield 200 GPM with 227 feet drawdown after 7 hours in 19- 89. Specific capacity 0.88 GPM/ft. Aquifer test data and results in TWDB files. Values vary.
5858403,30.081667,-97.842778,Hays,218EBFZA,City of Buda #1 ,W,12/0/1954,390,10,10,0,222,712,Yes,Yes,Turbine,Public Supply,USGS Site Number: 300453097503301. TCEQ Source ID: G1050012A. 
5858403,30.081667,-97.842778,Hays,218EBFZA,City of Buda #1 ,W,12/0/1954,390,101,,222,390,712,Yes,Yes,Turbine,Public Supply,USGS Site Number: 300453097503301. TCEQ Source ID: G1050012A. 
5858404,30.071389,-97.864167,Hays,218EDRDA,CenTex Materials,W,4/17/1962,540,10,10,0,127,721,Yes,No,Submersible,Industrial,Original schedule by USGS in 1962. Mis-numbered by TWDB as 415 in 19- 88. Reported to be 2000 foot test hole plugged back to 540 feet. Observation well for test of 405 in 1991. Test data in TWDB files. Site 16 in BSEACD Report 2010-0701.
5858404,30.071389,-97.864167,Hays,218EDRDA,CenTex Materials,W,4/17/1962,540,11,10,127,540,721,Yes,No,Submersible,Industrial,Original schedule by USGS in 1962. Mis-numbered by TWDB as 415 in 19- 88. Reported to be 2000 foot test hole plugged back to 540 feet. Observation well for test of 405 in 1991. Test data in TWDB files. Site 16 in BSEACD Report 2010-0701.
5858405,30.067778,-97.863056,Hays,218EDRDA,CenTex Materials,W,0/0/1961,797,10,12,0,376,752,Yes,No,Turbine,Industrial,Original schedule by USGS in 1961. Mis-numbered by TWDB as 414 in 19- 88. Reported average yield 1285 GPM in 1991. Aquifer test observed by wells 404 and 416. Test data in TWDB files. Site 21 in BSEACD Report 2010-0701.
5858405,30.067778,-97.863056,Hays,218EDRDA,CenTex Materials,W,0/0/1961,797,101,,376,797,752,Yes,No,Turbine,Industrial,Original schedule by USGS in 1961. Mis-numbered by TWDB as 414 in 19- 88. Reported average yield 1285 GPM in 1991. Aquifer test observed by wells 404 and 416. Test data in TWDB files. Site 21 in BSEACD Report 2010-0701.
5858406,30.0620278,-97.8560278,Hays,218EBFZA,AHI,W,8/25/1966,525,10,10,0,310,751,Yes,Yes,Submersible,Domestic,
5858406,30.0620278,-97.8560278,Hays,218EBFZA,AHI,W,8/25/1966,525,101,,310,525,751,Yes,Yes,Submersible,Domestic,
5858407,30.053612,-97.855278,Hays,218EBFZA,Texas-Lehigh Cement Co,W,0/0/1960,634,,,,,758,Yes,Yes,Submersible,Industrial,
5858408,30.053612,-97.868611,Hays,218EDRDA,J R Howe,W,11/18/1966,565,,,,,746,No,No,Submersible,Domestic,
5858409,30.076944,-97.834722,Hays,218EDRDA,Plum Creek Water Co.,W,5/20/1974,670,10,8,0,440,720,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050028A. 
5858409,30.076944,-97.834722,Hays,218EDRDA,Plum Creek Water Co.,W,5/20/1974,670,101,,440,670,720,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050028A. 
5858410,30.0663889,-97.8386111,Hays,218EDRDA,D J Simon,W,2/0/1973,584,,,,,762,Yes,No,None,Unused,USGS Site Number: 300359097501801. USGS water level measurements with 'method of meas' = 8 are estimated.
5858411,30.0508333,-97.8405556,Hays,218EDRDA,W Dismukes,W,9/25/1971,510,,,,,735,Yes,No,Submersible,Domestic,
5858412,30.076667,-97.834445,Hays,218EDRDA,Plum Creek Water Co  Well No. 1,W,11/4/1983,720,10,20,0,20,723,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050028B. Site 26 in BSEACD Report 2010-0701. Reported yield 279 GPM with 110 feet drawdown after 24 hours in 19- 98. Specific capacity 2.54 GPM/ft. Aquifer test data and results in TWDB files.
5858412,30.076667,-97.834445,Hays,218EDRDA,Plum Creek Water Co  Well No. 1,W,11/4/1983,720,10,11,0,424,723,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050028B. Site 26 in BSEACD Report 2010-0701. Reported yield 279 GPM with 110 feet drawdown after 24 hours in 19- 98. Specific capacity 2.54 GPM/ft. Aquifer test data and results in TWDB files.
5858412,30.076667,-97.834445,Hays,218EDRDA,Plum Creek Water Co  Well No. 1,W,11/4/1983,720,101,10,424,720,723,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050028B. Site 26 in BSEACD Report 2010-0701. Reported yield 279 GPM with 110 feet drawdown after 24 hours in 19- 98. Specific capacity 2.54 GPM/ft. Aquifer test data and results in TWDB files.
5858413,30.070555,-97.833611,Hays,218EDRDA,City of Buda Well #3 ,W,2/20/1987,740,10,13,0,480,751,Yes,No,Submersible,Public Supply,TCEQ Source ID: G1050012C. Site 23 in BSEACD Report 2010-0701. Reported yield 260 GPM  with 107 feet drawdown after 48 hours in 20- 00. Specific capacity 2.4 GPM/ft. Aquifer test data and results in TWDB files.
5858413,30.070555,-97.833611,Hays,218EDRDA,City of Buda Well #3 ,W,2/20/1987,740,101,10,480,740,751,Yes,No,Submersible,Public Supply,TCEQ Source ID: G1050012C. Site 23 in BSEACD Report 2010-0701. Reported yield 260 GPM  with 107 feet drawdown after 48 hours in 20- 00. Specific capacity 2.4 GPM/ft. Aquifer test data and results in TWDB files.
5858416,30.051112,-97.859167,Hays,218EBFZA,"Comal Tackle Co., Inc.",W,8/3/1977,240,10,6,0,233,743,Yes,Yes,Submersible,Industrial,Owners well #2. Observation well for aquifer test of 405 in 1991. Aquifer test data in TWDB files.
5858416,30.051112,-97.859167,Hays,218EBFZA,"Comal Tackle Co., Inc.",W,8/3/1977,240,101,,233,240,743,Yes,Yes,Submersible,Industrial,Owners well #2. Observation well for aquifer test of 405 in 1991. Aquifer test data in TWDB files.
5858417,30.047222,-97.867778,Hays,218EDRDA,Hays County Youth  Athletic Association,W,3/27/1984,600,10,7,0,400,764,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050096A. 
5858417,30.047222,-97.867778,Hays,218EDRDA,Hays County Youth  Athletic Association,W,3/27/1984,600,101,6,400,600,764,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G1050096A. 
5858418,30.071111,-97.858334,Hays,218EDRDA,Texas-Lehigh Cement Co,W,,,,,,,724,No,Yes,Submersible,Commercial,
5858419,30.042222,-97.852778,Hays,218EDRDA,Plum Creek Water Co.,T,4/25/1986,700,101,8,0,700,765,Yes,No,,Unused,Observation well for test of 708 in 2007. Aquifer test data and results in TWDB files.
5858420,30.080555,-97.868333,Hays,218EDRDA,Onion Creek Learning Center,W,0/0/1977,,10,4,,,720,No,Yes,Submersible,Commercial,
5858421,30.047778,-97.845,Hays,218EDRDA,Sunbelt Metals,W,,,10,4,,,728,No,No,Submersible,Commercial,
5858422,30.066389,-97.838889,Hays,218EDRDA,W. Simon,W,,500,,,,,755,Yes,Yes,,Domestic,
5858423,30.068333,-97.859167,Hays,218EDRDA,Comal Tackle,W,12/30/1996,245,10,6,0,224,745,Yes,Yes,Submersible,Industrial,50 GPM
5858423,30.068333,-97.859167,Hays,218EDRDA,Comal Tackle,W,12/30/1996,245,101,6,224,245,745,Yes,Yes,Submersible,Industrial,50 GPM
5858424,30.078889,-97.871944,Hays,218EDRDA,Lee Ortivez ,W,1/25/2000,350,,,,,744,No,Yes,,Domestic,
