Disclaimer
"""GWDB DISCLAIMER:  Except where noted, all of the information provided in the Texas Water Development Board (TWDB) Groundwater Database (https://www.twdb.texas.gov/groundwater/data/gwdbrpt.asp) is believed to be accurate and reliable; however, the TWDB assumes no responsibility for any errors appearing in rules or otherwise. Further, TWDB assumes no responsibility for the use of the information provided. PLEASE NOTE that users of these data are responsible for checking the accuracy, completeness, currency and/or suitability of all information themselves. TWDB makes no guarantees or warranties as to the accuracy, completeness, currency, or suitability of the information provided via the Groundwater Database (GWDB). TWDB specifically disclaims any and all liability for any claims or damages that may result from providing GWDB data or the information it contains. For additional information or answers to questions concerning the TWDB GWDB, contact the Groundwater Data Team at GroundwaterData@twdb.texas.gov."""

StateWellNumber,LatitudeDD,LongitudeDD,County,AquiferCode,Owner,WellTypeCode,DrillingEndDate,WellDepth,CasingId,Diameter,TopDepth,BottomDepth,LandSurfaceElevation,WaterLevelsAvailable,WaterQualityAvailable,Pump,WellUse,Remarks
5842825,30.264167,-97.814445,Travis,218EDRDA,Rudy's Bar-B-Q,W,6/19/1998,450,10,6,0,335,743,Yes,Yes,Submersible,Commercial,Barton Springs-EACD Meter# 06680670 MP= +3.25 feet Site 85 in BSEACD Report 2010-0701. Reported yield 40 GPM with 76 feet drawdown after 36 hours in 1998. Specific capacity 0.53 GPM/ft. Partial aquifer test data and resu- lts in TWDB files.
5842825,30.264167,-97.814445,Travis,218EDRDA,Rudy's Bar-B-Q,W,6/19/1998,450,11,6,335,355,743,Yes,Yes,Submersible,Commercial,Barton Springs-EACD Meter# 06680670 MP= +3.25 feet Site 85 in BSEACD Report 2010-0701. Reported yield 40 GPM with 76 feet drawdown after 36 hours in 1998. Specific capacity 0.53 GPM/ft. Partial aquifer test data and resu- lts in TWDB files.
5842825,30.264167,-97.814445,Travis,218EDRDA,Rudy's Bar-B-Q,W,6/19/1998,450,101,9,355,450,743,Yes,Yes,Submersible,Commercial,Barton Springs-EACD Meter# 06680670 MP= +3.25 feet Site 85 in BSEACD Report 2010-0701. Reported yield 40 GPM with 76 feet drawdown after 36 hours in 1998. Specific capacity 0.53 GPM/ft. Partial aquifer test data and resu- lts in TWDB files.
5842826,30.2613889,-97.7952778,Travis,218EDRDA,USGS,O,,404,10,8,,,703,Yes,No,,Unused,USGS Site Number: 301541097474301. 
5842901,30.275,-97.78,Travis,218EDRDA,City of Rollingwood ,W,0/0/1948,244,10,0,147,,525,Yes,Yes,None,Unused,Supplied Rollingwood until 1968. Estimated yield 500 gal/min. Well H-202 in 1957 Travis County report- B5708. Well was originally drilled in 1948 but was deepened in 1955.
5842903,30.263056,-97.771389,Travis,218EBFZA,USGS City of Austin,W,,45,,,,,461,Yes,Yes,None,Unused,BS/EACD Continuous WL observation well. Well H-62 in TBWE B-5708.
5842910,30.2775,-97.785,Travis,218EDRDA,City of Rollingwood ,W,0/0/1955,264,,,,,570,No,No,None,Unused,Reported drawdown 2.5 ft after pumping 8 hours at 500 gal/min. Used for Rollingwood water supply until 1968.  Well H-204 in 1957 Travis County report.
5842911,30.268889,-97.782778,Travis,218EDRDA,Bee Caves Properties,W,0/0/1920,135,,,,,584,Yes,Yes,Submersible,Domestic,Originally dug to 90 feet then drilled to 135 feet.
5842912,30.2775,-97.785,Travis,218EDRDA,City of Rollingwood ,W,0/0/1955,245,,,,,570,Yes,No,None,Unused,Estimated yield 500 gal/min. Used for Rollingwood water supply until 1968.  Well H-203 in 1957 Travis County report.
5842913,30.266667,-97.782222,Travis,218EDRDA,Park Hills Baptist Church,W,6/0/1969,180,10,7,0,165,532,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G2270205A. MP= +1.60 feet
5842913,30.266667,-97.782222,Travis,218EDRDA,Park Hills Baptist Church,W,6/0/1969,180,101,,165,180,532,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G2270205A. MP= +1.60 feet
5842914,30.263612,-97.771111,Travis,218EBFZA,City of Austin Barton Springs fault,S,,,,,,,494,No,Yes,None,Recreation,USGS Site Number: 8155500. Barton Springs main springs 1 and 2 .
5842915,30.250834,-97.780278,Travis,218EDRDA,Genevieve Duncan Rabb well ,W,0/0/1942,295,,,,,630,Yes,Yes,Piston,Irrigation,Well H-92 in 1957 Travis County report.
5842916,30.28,-97.78,Travis,218EBFZA,City of Austin Cold Springs,S,,,,,,,430,No,Yes,None,,"USGS Site Number: 301649097464901. Cold or Deep Eddy Springs (5 springs, of which only 2 are now above the level of Town Lake.) Discharge; Aug. 1914, 4.2 ft; Feb. 8,1941, 3.0 ft; 1972, 2.9 ft (above Town Lake surface.)"
5842919,30.269444,-97.767778,Travis,218EDRDA,City of Austin,S,,,,,,,460,No,Yes,None,,"USGS Site Number: 301611097460501. Estimated flow 10 gal/min on Aug. 25,1972.  Supplies water in Zilker Park."
5842920,30.2633333,-97.7741667,Travis,218EBFZA,City of Austin Upper Barton Springs,S,,,,,,,521,No,Yes,None,Recreation,"USGS Site Number: 8155395. Part of upper springs in Barton Springs.  Flow on May 11,1973 was 150 gal/min."
5842921,30.264167,-97.770278,Travis,218EDRDA,City of Austin Eliza Springs ,S,,,,,,,450,No,Yes,None,Public Supply,USGS Site Number: 8155501. Eliza or Park Springs near bathouse
5842922,30.2636111,-97.7680556,Travis,218EDRDA,City of Austin Old Mill Springs,S,,,,,,,432,No,Yes,None,Public Supply,USGS Site Number: 8155503. Wash or Old Mill Springs. USGS Site Number: 08155503
5842924,30.286945,-97.77,Travis,218EDRDA,Sue Degraffenried ,W,,400,,,,,540,Yes,No,None,Unused,Well H-30 in 1957 Travis County report.
5842925,30.2775,-97.7827778,Travis,218EDRDA,Travis Eickenhorst,W,5/0/1975,180,10,5,0,180,571,Yes,Yes,Submersible,Domestic,Observation well.
5842926,30.276111,-97.783611,Travis,218EDRDA,Eugene Jacobs ,W,0/0/1963,190,,,,,600,Yes,Yes,Submersible,Irrigation,
5842927,30.250556,-97.753889,Travis,218EBFZA,TWDB Texas School/Deaf ,W,3/6/1986,285,10,6,0,202,500,Yes,No,None,Unused,TWDB testhole. Dual completion well with state well number 5842929.
5842928,30.2563889,-97.7694444,Travis,218EBFZA,Marshall Frech,W,3/5/1979,303,10,4,0,163,589,Yes,Yes,Submersible,Other,Monitoring well
5842928,30.2563889,-97.7694444,Travis,218EBFZA,Marshall Frech,W,3/5/1979,303,101,,163,303,589,Yes,Yes,Submersible,Other,Monitoring well
5842929,30.250556,-97.753889,Travis,218EBFZA,TWDB Texas School/Deaf ,W,3/6/1986,561,101,,202,561,500,Yes,No,None,Unused,Dual completion well with state well number 5842927.
5842931,30.2708333,-97.7747222,Travis,218EDRDA,Austin Nature and  Science Center,W,,96,10,6,0,,505,Yes,Yes,Submersible,Irrigation,"MP= +1.00 feet. In 2023, MP was updated +1.45 based from BSEACD."
5842932,30.276389,-97.773333,Travis,218EBFZA,City of Austin Deep Eddy Pool WW3,W,4/14/2010,60,10,11,-3,26,448,Yes,Yes,Submersible,Recreation,Well Report Tracking Number: 223129. Drilled deeper in response to 2009 drought in which 5842906 went dry. Yield: 400 GPM 2 ft drawdown 24 hrs
5842932,30.276389,-97.773333,Travis,218EBFZA,City of Austin Deep Eddy Pool WW3,W,4/14/2010,60,101,10,26,60,448,Yes,Yes,Submersible,Recreation,Well Report Tracking Number: 223129. Drilled deeper in response to 2009 drought in which 5842906 went dry. Yield: 400 GPM 2 ft drawdown 24 hrs
5842933,30.276111,-97.7725,Travis,218EBFZA,City of Austin Deep Eddy Pool WW4,W,7/31/2012,298,10,11,0,26,454,Yes,Yes,Submersible,Recreation,Well Report Tracking Number: 297850. Well pumps 24 hrs/day. Yield: 300 GPM 90 ft drawdown 8 hrs
5842933,30.276111,-97.7725,Travis,218EBFZA,City of Austin Deep Eddy Pool WW4,W,7/31/2012,298,101,10,26,298,454,Yes,Yes,Submersible,Recreation,Well Report Tracking Number: 297850. Well pumps 24 hrs/day. Yield: 300 GPM 90 ft drawdown 8 hrs
5842934,30.2763889,-97.7713889,Travis,218EBFZA,American Legion  Well #1,W,10/5/2011,120,10,8,0,80,483,Yes,Yes,Submersible,Irrigation,Well Report Tracking Number: 274370. Owner Well Number: 1. 
5842934,30.2763889,-97.7713889,Travis,218EBFZA,American Legion  Well #1,W,10/5/2011,120,10,5,0,80,483,Yes,Yes,Submersible,Irrigation,Well Report Tracking Number: 274370. Owner Well Number: 1. 
5842934,30.2763889,-97.7713889,Travis,218EBFZA,American Legion  Well #1,W,10/5/2011,120,11,5,80,120,483,Yes,Yes,Submersible,Irrigation,Well Report Tracking Number: 274370. Owner Well Number: 1. 
5842935,30.257501,-97.775555,Travis,218EBFZA,Ronald K DeFord ,W,,200,,,,,635,Yes,Yes,Submersible,Irrigation,"Slightly saline: Spec. Cond. 2,320 (11/15/96), 2,250 (3/25/14) 6 inch surface steel casing."
5842938,30.2745,-97.7792222,Travis,,Land west /Riley,W,2/28/2020,1060,10,4.5,0,1000,591,No,No,Submersible,Irrigation,Well Report Tracking Number: 539113. 
5842938,30.2745,-97.7792222,Travis,,Land west /Riley,W,2/28/2020,1060,12,4.5,1000,1060,591,No,No,Submersible,Irrigation,Well Report Tracking Number: 539113. 
5843101,30.338611,-97.719444,Travis,218EDRDA,Jerrerson Chemical Co.,W,10/0/1940,458,10,6,0,406,721,Yes,Yes,None,Unused,
5843101,30.338611,-97.719444,Travis,218EDRDA,Jerrerson Chemical Co.,W,10/0/1940,458,11,6,406,458,721,Yes,Yes,None,Unused,
5843103,30.363056,-97.748056,Travis,218EDRDA,E.L. Kendrick  Spicewood Springs ,S,,,,,,,741,No,Yes,,Domestic,Owner Well Number: Spicewood Springs. USGS Site Number: 302146097445101. Other Well Number: D-116 in B-5708. Spicewood Springs.  Reported flow 2 gpm on 10-3-1940 and measured flow 24 gpm on 3-15-72. Well D-116 in TBWE B-5708.
5843104,30.361389,-97.716667,Travis,218EDRDA,Wrangler Cafe ,W,0/0/1965,401,,,,,750,Yes,No,,Unused,
5843105,30.349167,-97.742778,Travis,218EDRDA,City of Austin,S,,,,,,,673,No,Yes,None,Public Supply,USGS Site Number: 302054097443301. Spring in Northwest Park.  Measured discharge 10 GPM on 2/16/73.
5843106,30.366389,-97.717222,Travis,218EDRDA,W.F. Robinson ,W,0/0/1927,395,,,,,733,Yes,Yes,Piston,Domestic,
5843107,30.360556,-97.750001,Travis,218EDRDA,Koger Properties,S,,,,,,,756,No,No,None,Public Supply,USGS Site Number: 302139097450101. Estimated discharge 10 GPM on 2/9/- 74.
5843201,30.347778,-97.696389,Travis,218EDRDA,Fred Parsons,W,,409,,,,,674,Yes,Yes,Piston,Domestic,Well D-149 in 1957 Travis County report.
5843203,30.340834,-97.689722,Travis,218EDRDA,John Teagle ,W,,484,,,,,721,Yes,Yes,None,Unused,Well D-148 in 1957 Travis County report.
5843204,30.362501,-97.669444,Travis,218EDRDA,R.R. Sansom ,W,,750,,,,,622,Yes,No,None,Unused,Well D-144 in 1957 Travis County report.
5843205,30.342778,-97.681111,Travis,218EDRDA,Houston Instruments ,W,0/0/1976,563,,,,,630,Yes,No,None,Unused,
5843206,30.365001,-97.707501,Travis,218EDRDA,H.M. Reese,W,0/0/1970,400,,,,,700,Yes,Yes,Submersible,Domestic,
5843207,30.363889,-97.695834,Travis,218EDRDA,Don Wheeles ,T,6/0/1982,480,10,4,0,282,684,Yes,No,,,
5843207,30.363889,-97.695834,Travis,218EDRDA,Don Wheeles ,T,6/0/1982,480,101,,282,480,684,Yes,No,,,
5843208,30.373055,-97.690834,Travis,218EDRDA,Don Wheeles ,T,6/0/1982,469,10,1,0,292,720,Yes,No,,,
5843208,30.373055,-97.690834,Travis,218EDRDA,Don Wheeles ,T,6/0/1982,469,101,,292,469,720,Yes,No,,,
5843311,30.346945,-97.660278,Travis,218EBFZA,"Structure Contractors, Inc.",W,6/25/1986,720,10,5,0,500,610,Yes,No,Submersible,Industrial,"Well flows.  Salty taste, bad odor. 8 inch steel casing cemented from 40 feet to surface.  Plastic liner set from surface to 500 feet."
5843311,30.346945,-97.660278,Travis,218EBFZA,"Structure Contractors, Inc.",W,6/25/1986,720,10,8,0,40,610,Yes,No,Submersible,Industrial,"Well flows.  Salty taste, bad odor. 8 inch steel casing cemented from 40 feet to surface.  Plastic liner set from surface to 500 feet."
5843311,30.346945,-97.660278,Travis,218EBFZA,"Structure Contractors, Inc.",W,6/25/1986,720,101,,500,720,610,Yes,No,Submersible,Industrial,"Well flows.  Salty taste, bad odor. 8 inch steel casing cemented from 40 feet to surface.  Plastic liner set from surface to 500 feet."
5843403,30.326389,-97.724444,Travis,218EDRDA,TDPS,W,0/0/1962,353,,,,,680,Yes,Yes,Submersible,Industrial,
5843405,30.30565,-97.7474333,Travis,218EDRDA,Austin Parks Dept. Seiders Springs,S,,,,,,,549,No,Yes,None,Unused,"Owner Well Number: Seiders Spring. USGS Site Number: 301822097445101. Seiders Springs. Discharge: 9/4/1971, 150 gpm; 6/7/1942, 30 gpm"
5843501,30.325833,-97.703889,Travis,218EDRDA,Walling Estate,W,,442,,,,,718,Yes,Yes,Piston,Stock,Well H-24 in 1957 Travis County report.
5843705,30.287778,-97.736667,Travis,218EDRDA,University of Texas ,W,1/24/1972,445,,,,,599,Yes,Yes,None,Unused,
5843706,30.271667,-97.745834,Travis,218EDRDA,Austin City Library ,W,11/0/1958,480,10,8,0,205,530,Yes,Yes,None,Unused,"Abandoned.  Reported yield 130 GPM 101 feet drawdown after pumping 4.5 hours in 1958. Specific capacity 1.3 GPM/ft. Aquifer test results in TWDB R-98, unnumbered. Also in TDWR R-276. Data in TWDB files."
5843706,30.271667,-97.745834,Travis,218EDRDA,Austin City Library ,W,11/0/1958,480,101,,205,480,530,Yes,Yes,None,Unused,"Abandoned.  Reported yield 130 GPM 101 feet drawdown after pumping 4.5 hours in 1958. Specific capacity 1.3 GPM/ft. Aquifer test results in TWDB R-98, unnumbered. Also in TDWR R-276. Data in TWDB files."
5843707,30.2747222,-97.7397222,Travis,218EDRDA,State of Texas,W,0/0/1859,471,,,,,545,No,No,,Plugged or Destroyed,"Abandoned.  Known as old State Capitol or Austin Artesian well. Probably the first drilled well in Texas.  Deepened to 1160 ft in 1861 and plugged back to 471 ft. It was located beneath the present Capitol building.  Saline mineral water, strong in hydrogen sulfide, was encountered. Well H-68 in 1957 Travis County report."
5843708,30.263889,-97.737222,Travis,218EDRDA,Southern Pacific Transportation Co.,W,,467,,,,,467,Yes,Yes,None,Unused,Estimated flow 6 gal/min. Strong hydrogen sulfide odor.
5844901,30.251667,-97.539445,Travis,218EDRDA,Maggie Burleson ,W,0/0/1949,1690,,,,,420,Yes,Yes,None,Unused,Oil test.  Reported flowed until 1950.  Well G-15 in 1957 Travis County report.
5849309,30.210556,-97.883611,Travis,218EBFZA,Jack Mann ,W,0/0/1969,260,,,,,872,Yes,Yes,,Plugged or Destroyed,Reported yield 20 GPM with 0 feet drawdown. Well destroyed.
5849614,30.1775,-97.902778,Travis,218EDGR,Ira Yates,W,5/6/2004,620,10,5,0,620,820,No,No,Submersible,Domestic,"Well Report Tracking Number: 178032. 4 in. rubber, burlap packers at 60, 260, 540 & 560 feet."
5849937,30.158334,-97.887778,Travis,218EDRDA,City of Austin Water/  Wastewater Dept.,W,,,,,,,778,No,No,,,
5849940,30.1647222,-97.8788889,Travis,218EBFZA,City of Austin BSEACD monitor well,W,,324,,,,,825,Yes,Yes,Submersible,Stock,
5849943,30.159445,-97.891389,Travis,218EDRDA,Geoff Weisbart,W,8/13/2013,220,10,5,0,160,787,Yes,No,Submersible,Stock,Well Report Tracking Number: 342479. Rubber cone burlap packer at 85 ft.
5849943,30.159445,-97.891389,Travis,218EDRDA,Geoff Weisbart,W,8/13/2013,220,11,5,160,220,787,Yes,No,Submersible,Stock,Well Report Tracking Number: 342479. Rubber cone burlap packer at 85 ft.
5850101,30.226111,-97.869444,Travis,218EDRDA,"T.A. Beckett, Jr",W,0/0/1921,217,,,,,868,Yes,No,Centrifugal Pump,Domestic,
5850102,30.221389,-97.860556,Travis,218EDRDA,T.A. Beckett Jr ,W,0/0/1902,250,,,,,850,Yes,Yes,Submersible,Stock,
5850103,30.236111,-97.857501,Travis,218EDRDA,Erlene Patton ,W,0/0/1885,45,10,60,,,800,Yes,Yes,Bucket,Domestic,Dug well.  Well J-61 in 1957 Travis County report. Originally dug to 45' but may have caved to about 40'.
5850104,30.235278,-97.844167,Travis,218EDRDA,Barge Renoe ,W,0/0/1927,234,,,,,760,Yes,No,Piston,Unused,Well 508.  Well J-66 in 1957 Travis County report.
5850105,30.233889,-97.849722,Travis,218EDRDA,L.L. Hart ,W,,325,,,,,810,Yes,Yes,Piston,Unused,
5850108,30.210834,-97.834445,Travis,218EDRDA,J.P. Hanley ,W,,235,,,,,715,Yes,Yes,Submersible,Domestic,Well J-68 in 1957 Travis County report.
5850109,30.225833,-97.869722,Travis,218EDDT,W.E. McCullough ,W,0/0/1956,607,,,,,868,No,Yes,Submersible,Domestic,
5850110,30.214445,-97.850834,Travis,218EDRDA,Will Beckett,W,0/0/1901,217,,,,,755,Yes,Yes,Submersible,Unused,
5850111,30.215834,-97.842778,Travis,218EDRDA,T.V. Bryant ,W,,200,,,,,750,No,Yes,Piston,Unused,Abandoned.  Well J-67 in 1957 Travis County report.
5850112,30.208889,-97.842778,Travis,218EDRDA,J.W. Eskew,W,0/0/1910,300,,,,,760,Yes,Yes,Submersible,Domestic,Depth before 1937 was 225 ft. Well J-69 in 1957 Travis County report.
5850122,30.238611,-97.838334,Travis,218EBFZA,"AAW Oak Hill , Ltd. ",W,,420,10,9,0,,743,Yes,Yes,,Unused,MP= 2.80 feet Plugged monitor well 11/21/2007.
5850123,30.2325,-97.863334,Travis,218EBFZA,New Forest Oaks ,W,,295,,,,,840,Yes,Yes,Submersible,Public Supply,MP= +1.35 feet
5850124,30.212223,-97.874722,Travis,218EDGRU,Lumberman's Assoc. Western Oaks,W,7/22/1993,910,10,8,0,210,830,Yes,No,None,Irrigation,Reported jetted 125 GPM in 1993. Logged to 903 feet in 2000.
5850124,30.212223,-97.874722,Travis,218EDGRU,Lumberman's Assoc. Western Oaks,W,7/22/1993,910,10,6,0,715,830,Yes,No,None,Irrigation,Reported jetted 125 GPM in 1993. Logged to 903 feet in 2000.
5850124,30.212223,-97.874722,Travis,218EDGRU,Lumberman's Assoc. Western Oaks,W,7/22/1993,910,101,,715,910,830,Yes,No,None,Irrigation,Reported jetted 125 GPM in 1993. Logged to 903 feet in 2000.
5850127,30.2205556,-97.8705556,Travis,218EDRDA,USGS,W,,217,10,7,0,19,834,Yes,Yes,None,Unused,USGS Site Number: 301314097521401. 
5850127,30.2205556,-97.8705556,Travis,218EDRDA,USGS,W,,217,10,3,0,117,834,Yes,Yes,None,Unused,USGS Site Number: 301314097521401. 
5850127,30.2205556,-97.8705556,Travis,218EDRDA,USGS,W,,217,11,3,117,217,834,Yes,Yes,None,Unused,USGS Site Number: 301314097521401. 
5850128,30.2155556,-97.8472222,Travis,218EDRDA,USGS,W,,178,10,6,0,20,741,Yes,No,None,Unused,USGS Site Number: 301256097505001. 
5850128,30.2155556,-97.8472222,Travis,218EDRDA,USGS,W,,178,10,3,0,97,741,Yes,No,None,Unused,USGS Site Number: 301256097505001. 
5850128,30.2155556,-97.8472222,Travis,218EDRDA,USGS,W,,178,11,3,97,177,741,Yes,No,None,Unused,USGS Site Number: 301256097505001. 
5850132,30.2263889,-97.8413889,Travis,218EBFZA,City of Austin,W,3/1/1986,187,,,,,744,Yes,No,,,
5850201,30.219167,-97.793611,Travis,218EDRDA,John Noell,W,0/0/1917,290,10,10,0,,655,Yes,Yes,Submersible,Domestic,Old Jentsch well  MP= +0.00 feet
5850204,30.212223,-97.823889,Travis,218EDRDA,McAlmeyer ,W,,283,,,,,720,Yes,Yes,Piston,Domestic,Well H-150 in 1957 Travis County report.
5850205,30.231389,-97.805834,Travis,218EDRDA,S.N. Allred ,W,0/0/1887,265,,,,,685,Yes,Yes,Piston,Domestic,Well H-103 in 1957 Travis County report.
5850206,30.237222,-97.810001,Travis,218EDRDA,Kenneth Wingfield ,W,0/0/1968,257,,,,,680,Yes,No,Submersible,Domestic,"Reported yield, 10 gal/min. Cemented from 0-53 feet."
5850207,30.217222,-97.823055,Travis,218EDRDA,Paul Beck ,W,0/0/1950,307,,,,,705,Yes,Yes,Piston,Domestic,Well H-101 in 1957 Travis County report.
5850208,30.219444,-97.824722,Travis,218EDRDA,Earl Chase,W,0/0/1955,317,,,,,705,Yes,Yes,Submersible,Domestic,Slotted from 260 to 284 ft. Reported yield 11 gal/min.  Well H- 220 in 1957 Travis County report.
5850209,30.236945,-97.794167,Travis,218EDRDA,H.E. Brodie ,W,0/0/1915,330,,,,,710,Yes,Yes,Submersible,Domestic,
5850211,30.2447222,-97.8275,Travis,218EDRDA,Travis Country Estates,W,9/17/1973,282,10,7,0,265,751,Yes,Yes,Submersible,Irrigation,USGS Site Number: 301423097495901. 
5850211,30.2447222,-97.8275,Travis,218EDRDA,Travis Country Estates,W,9/17/1973,282,101,,265,282,751,Yes,Yes,Submersible,Irrigation,USGS Site Number: 301423097495901. 
5850212,30.2255556,-97.8063889,Travis,218EDRDA,City of Sunset Valley  Well #2,W,0/0/1955,336,,,,,672,Yes,Yes,Submersible,Public Supply,"TCEQ Source ID: G2270004A. Reported yield, 70 gal/min. Barton Springs Edwards Aquifer CD recorder well."
5850213,30.2175,-97.8225,Travis,218EDRDA,Bill Ashbaugh ,W,,300,,,,,705,Yes,Yes,Submersible,Domestic,
5850214,30.211389,-97.803612,Travis,218EDRDA,Ray Brownlea,W,0/0/1935,302,,,,,710,Yes,No,Submersible,Unused,Observation well for test of 234 in 2007.
5850215,30.2276389,-97.8103611,Travis,218EBFZA,City of Sunset Valley  Well #3,W,10/14/1976,360,10,6,0,200,675,Yes,Yes,Submersible,Irrigation,USGS Site Number: 301339097483701. TCEQ Source ID: G2270004C. Duplicate well data from 1998-2002 as 5850223 changed in June 2002. Historical observation well. Aquifer test data in TWDB files. Site 72 in BSEACD Report 2010-0701. Converted to an irrigation well 2019.
5850215,30.2276389,-97.8103611,Travis,218EBFZA,City of Sunset Valley  Well #3,W,10/14/1976,360,101,,200,360,675,Yes,Yes,Submersible,Irrigation,USGS Site Number: 301339097483701. TCEQ Source ID: G2270004C. Duplicate well data from 1998-2002 as 5850223 changed in June 2002. Historical observation well. Aquifer test data in TWDB files. Site 72 in BSEACD Report 2010-0701. Converted to an irrigation well 2019.
5850216,30.2322222,-97.7927778,Travis,218EDRDA,USGS,O,9/0/1978,582,10,6,0,116,692,Yes,Yes,None,Unused,USGS Site Number: 301356097473301. U.S.G.S. test well no 3.
5850216,30.2322222,-97.7927778,Travis,218EDRDA,USGS,O,9/0/1978,582,10,4,0,180,692,Yes,Yes,None,Unused,USGS Site Number: 301356097473301. U.S.G.S. test well no 3.
5850216,30.2322222,-97.7927778,Travis,218EDRDA,USGS,O,9/0/1978,582,11,4,180,480,692,Yes,Yes,None,Unused,USGS Site Number: 301356097473301. U.S.G.S. test well no 3.
5850216,30.2322222,-97.7927778,Travis,218EDRDA,USGS,O,9/0/1978,582,10,4,480,580,692,Yes,Yes,None,Unused,USGS Site Number: 301356097473301. U.S.G.S. test well no 3.
5850217,30.2427778,-97.8002778,Travis,218EDRDA,USGS,O,0/0/1978,214,,,,,567,Yes,Yes,None,Unused,USGS Site Number: 301432097480001. U.S.G.S. test well no.2a.
5850218,30.242778,-97.800278,Travis,218EDRDA,USGS,W,0/0/1978,214,,,,,567,Yes,Yes,None,Unused,U.S.G.S. test well no 2.
5850219,30.24,-97.833055,Travis,218EDRDA,Travis Country Estates ,W,,252,,,,,732,Yes,No,None,Unused,
5850221,30.225833,-97.806112,Travis,218EDRDA,City of Sunset Valley  Well #1 ,W,5/0/1977,292,11,6,0,200,675,No,Yes,Submersible,Public Supply,TCEQ Source ID: G2270004B. 
5850222,30.217222,-97.818611,Travis,218EBFZA,Helen Besse ,W,4/18/1980,440,10,4,0,340,694,Yes,Yes,Submersible,Domestic,
5850222,30.217222,-97.818611,Travis,218EBFZA,Helen Besse ,W,4/18/1980,440,11,4,340,440,694,Yes,Yes,Submersible,Domestic,
5850224,30.238611,-97.830833,Travis,218EBFZA,Safeway Rental,W,,,,,,,731,Yes,Yes,Submersible,Commercial,
5850225,30.238889,-97.808056,Travis,218EBFZA,Ed Maxey,W,,,,,,,529,Yes,Yes,Submersible,Domestic,
5850226,30.236389,-97.800001,Travis,218EDRDA,FDIC c/o AMRESCO ,T,5/6/1985,442,10,7,0,160,625,Yes,No,None,Unused,Test hole. Logged to 432 feet in 1993. Reported yield 145 GPM with no drawdown after pumping 24 hours in 1985. To be plugged.
5850226,30.236389,-97.800001,Travis,218EDRDA,FDIC c/o AMRESCO ,T,5/6/1985,442,11,7,160,442,625,Yes,No,None,Unused,Test hole. Logged to 432 feet in 1993. Reported yield 145 GPM with no drawdown after pumping 24 hours in 1985. To be plugged.
5850227,30.2375,-97.801667,Travis,218EDRDA,FDIC c/o AMRESCO ,T,5/6/1985,325,10,7,0,170,595,Yes,No,None,Unused,Test hole. Logged to 167 feet in 1993. Reported yield 272 GPM with no drawdown after pumping 15 hours in 1985. To be plugged.
5850227,30.2375,-97.801667,Travis,218EDRDA,FDIC c/o AMRESCO ,T,5/6/1985,325,101,,170,325,595,Yes,No,None,Unused,Test hole. Logged to 167 feet in 1993. Reported yield 272 GPM with no drawdown after pumping 15 hours in 1985. To be plugged.
5850228,30.238889,-97.801945,Travis,218EDRDA,FDIC c/o AMRESCO ,T,5/7/1985,323,10,7,0,191,590,Yes,No,None,Unused,Test hole. Reported yield 272 GPM with no drawdown after pumping 15 hours in 1985. To be plugged.
5850228,30.238889,-97.801945,Travis,218EDRDA,FDIC c/o AMRESCO ,T,5/7/1985,323,101,,191,323,590,Yes,No,None,Unused,Test hole. Reported yield 272 GPM with no drawdown after pumping 15 hours in 1985. To be plugged.
5850229,30.240556,-97.803889,Travis,218EDRDA,Tramel Crow (Brodie),T,5/8/1985,350,10,7,0,175,645,Yes,No,None,Unused,Test hole. Reported yield 104 GPM with 8 feet drawdown after pumping 24 hours in 1985. Specific capacity 13 GPM/ft. Logged to 342 feet in 1973.
5850229,30.240556,-97.803889,Travis,218EDRDA,Tramel Crow (Brodie),T,5/8/1985,350,11,7,175,350,645,Yes,No,None,Unused,Test hole. Reported yield 104 GPM with 8 feet drawdown after pumping 24 hours in 1985. Specific capacity 13 GPM/ft. Logged to 342 feet in 1973.
5850230,30.226667,-97.809167,Travis,218EBFZA,Susan Durso &  Tom Picard,W,7/19/1971,256,10,6,0,,667,Yes,Yes,Submersible,Domestic,Estimated yield 10 GPM in 1999. MP= +0.15 feet
5850231,30.2097222,-97.7925,Travis,218EBFZA,Capital Soccer Club,W,6/2/2003,540,10,14,0,8,665,Yes,Yes,Submersible,Plugged or Destroyed,Well Report Tracking Number: 23457. Plugging Report Tracking Number: 98527. Site 69 in BSEACD Report 2010-0701. Reported yield 300 GPM after 27.5 hours in 2003. Aquifer test results in TWDB files.
5850231,30.2097222,-97.7925,Travis,218EBFZA,Capital Soccer Club,W,6/2/2003,540,10,9,0,257,665,Yes,Yes,Submersible,Plugged or Destroyed,Well Report Tracking Number: 23457. Plugging Report Tracking Number: 98527. Site 69 in BSEACD Report 2010-0701. Reported yield 300 GPM after 27.5 hours in 2003. Aquifer test results in TWDB files.
5850231,30.2097222,-97.7925,Travis,218EBFZA,Capital Soccer Club,W,6/2/2003,540,101,8,257,540,665,Yes,Yes,Submersible,Plugged or Destroyed,Well Report Tracking Number: 23457. Plugging Report Tracking Number: 98527. Site 69 in BSEACD Report 2010-0701. Reported yield 300 GPM after 27.5 hours in 2003. Aquifer test results in TWDB files.
